chrom	chromStart	chromEnd	name	score	strand
chrX	7714700	7714800	N	1	+
chrX	7714950	7715050	N	1	+
chrX	7715050	7715150	N	1	+
chrX	7715150	7715250	N	1	+
chrX	7715250	7715350	N	1	+
chrX	7715400	7715500	N	1	+
chrX	7715500	7715600	N	1	+
chrX	7715600	7715700	N	1	+
chrX	7716000	7716100	N	1	+
chrX	7716150	7716250	N	1	+
chrX	7716550	7716650	N	1	+
chrX	7717350	7717450	N	1	+
chrX	7717750	7717850	N	1	+
chrX	7717900	7718000	N	1	+
chrX	7718050	7718150	N	1	+
chrX	7718350	7718450	N	1	+
chrX	7718550	7718650	N	1	+
chrX	7718650	7718750	N	1	+
chrX	7719250	7719350	N	1	+
chrX	7720000	7720100	N	1	+
chrX	7720600	7720700	N	1	+
chrX	7720850	7720950	N	1	+
chrX	7721350	7721450	N	1	+
chrX	7721450	7721550	N	1	+
chrX	7722400	7722500	N	1	+
chrX	7722550	7722650	N	1	+
chrX	7722800	7722900	N	1	+
chrX	7723400	7723500	N	1	+
chrX	7723500	7723600	N	1	+
chrX	7723800	7723900	N	1	+
chrX	7724000	7724100	N	1	+
chrX	7724300	7724400	N	1	+
chrX	7725800	7725900	N	1	+
chrX	7726400	7726500	N	1	+
chrX	7726650	7726750	N	1	+
chrX	7726900	7727000	N	1	+
chrX	7727750	7727850	N	1	+
chrX	7727850	7727950	N	1	+
chrX	7728100	7728200	N	1	+
chrX	7728350	7728450	N	1	+
chrX	7728700	7728800	N	1	+
chrX	7729100	7729200	N	1	+
chrX	7729200	7729300	N	1	+
chrX	7729300	7729400	N	1	+
chrX	7729550	7729650	N	1	+
chrX	7729900	7730000	N	1	+
chrX	7730000	7730100	N	1	+
chrX	7730150	7730250	N	1	+
chrX	7731300	7731400	N	1	+
chrX	7731450	7731550	N	1	+
chrX	7731600	7731700	N	1	+
chrX	7731900	7732000	N	1	+
chrX	7732000	7732100	N	1	+
chrX	7732100	7732200	N	1	+
chrX	7732300	7732400	N	1	+
chrX	7732400	7732500	N	1	+
chrX	7733150	7733250	N	1	+
chrX	7734100	7734200	N	1	+
chrX	7734450	7734550	N	1	+
chrX	7734550	7734650	N	1	+
chrX	7735300	7735400	N	1	+
chrX	7737200	7737300	N	1	+
chrX	7737750	7737850	N	1	+
chrX	7737850	7737950	N	1	+
chrX	7738700	7738800	N	1	+
chrX	7738800	7738900	N	1	+
chrX	7739050	7739150	N	1	+
chrX	7739950	7740050	N	1	+
chrX	7740150	7740250	N	1	+
chrX	7740250	7740350	N	1	+
chrX	7740850	7740950	N	1	+
chrX	7740950	7741050	N	1	+
chrX	7741300	7741400	N	1	+
chrX	7742550	7742650	N	1	+
chrX	7742800	7742900	N	1	+
chrX	7743700	7743800	N	1	+
chrX	7745200	7745300	N	1	+
chrX	7745850	7745950	N	1	+
chrX	7745950	7746050	N	1	+
chrX	7746850	7746950	N	1	+
chrX	7748500	7748600	N	1	+
chrX	7748950	7749050	N	1	+
chrX	7749300	7749400	N	1	+
chrX	7750000	7750100	N	1	+
chrX	7751050	7751150	N	1	+
chrX	7751550	7751650	N	1	+
chrX	7752600	7752700	N	1	+
chrX	7752700	7752800	N	1	+
chrX	7752850	7752950	N	1	+
chrX	7752950	7753050	N	1	+
chrX	7753750	7753850	N	1	+
chrX	7754000	7754100	N	1	+
chrX	7754350	7754450	N	1	+
chrX	7760900	7761000	N	1	+
chrX	7761650	7761750	N	1	+
chrX	7769950	7770050	N	1	+
chrX	7770550	7770650	N	1	+
chrX	7770850	7770950	N	1	+
chrX	7770950	7771050	N	1	+
chrX	7773850	7773950	N	1	+
chrX	7783950	7784050	N	1	+
chrX	7784150	7784250	N	1	+
chrX	7784250	7784350	N	1	+
chrX	7784450	7784550	N	1	+
chrX	7784550	7784650	N	1	+
chrX	7784650	7784750	N	1	+
chrX	7785350	7785450	N	1	+
chrX	7785450	7785550	N	1	+
chrX	7785550	7785650	N	1	+
chrX	7786700	7786800	N	1	+
chrX	7786800	7786900	N	1	+
chrX	7787750	7787850	N	1	+
chrX	7789750	7789850	N	1	+
chrX	7793050	7793150	N	1	+
chrX	7800900	7801000	N	1	+
chrX	7801100	7801200	N	1	+
chrX	7826300	7826400	N	1	+
chrX	7827100	7827200	N	1	+
chrX	7829150	7829250	N	1	+
chrX	7829700	7829800	N	1	+
chrX	7829850	7829950	N	1	+
chrX	7880200	7880300	N	1	+
chrX	7935400	7935500	N	1	+
chrX	7974300	7974400	N	1	+
chrX	8034850	8034950	N	1	+
chrX	8039850	8039950	N	1	+
chrX	8193850	8193950	N	1	+
chrX	8212300	8212400	N	1	+
chrX	8218350	8218450	N	1	+
chrX	8235850	8235950	N	1	+
chrX	8243850	8243950	N	1	+
chrX	8339950	8340050	N	1	+
chrX	8354900	8355000	N	1	+
chrX	8369700	8369800	N	1	+
chrX	8435300	8435400	N	1	+
chrX	8443100	8443200	N	1	+
chrX	8469600	8469700	N	1	+
chrX	8470250	8470350	N	1	+
chrX	8470400	8470500	N	1	+
chrX	8470900	8471000	N	1	+
chrX	8471100	8471200	N	1	+
chrX	8471550	8471650	N	1	+
chrX	8471850	8471950	N	1	+
chrX	8472250	8472350	N	1	+
chrX	8472350	8472450	N	1	+
chrX	8472450	8472550	N	1	+
chrX	8472650	8472750	N	1	+
chrX	8478200	8478300	N	1	+
chrX	8527900	8528000	N	1	+
chrX	8532800	8532900	N	1	+
chrX	8575250	8575350	N	1	+
chrX	8597400	8597500	N	1	+
chrX	8598300	8598400	N	1	+
chrX	8598450	8598550	N	1	+
chrX	8602600	8602700	N	1	+
chrX	8663350	8663450	N	1	+
chrX	8744250	8744350	N	1	+
chrX	8778800	8778900	N	1	+
chrX	8779000	8779100	N	1	+
chrX	8779400	8779500	N	1	+
chrX	8780400	8780500	N	1	+
chrX	8780950	8781050	N	1	+
chrX	8781800	8781900	N	1	+
chrX	8781900	8782000	N	1	+
chrX	8782050	8782150	N	1	+
chrX	8782850	8782950	N	1	+
chrX	8783850	8783950	N	1	+
chrX	8783950	8784050	N	1	+
chrX	8784950	8785050	N	1	+
chrX	8786550	8786650	N	1	+
chrX	8786750	8786850	N	1	+
chrX	8787000	8787100	N	1	+
chrX	8787100	8787200	N	1	+
chrX	8787300	8787400	N	1	+
chrX	8788450	8788550	N	1	+
chrX	8789850	8789950	N	1	+
chrX	8792100	8792200	N	1	+
chrX	8792300	8792400	N	1	+
chrX	8792500	8792600	N	1	+
chrX	8792750	8792850	N	1	+
chrX	8793350	8793450	N	1	+
chrX	8793800	8793900	N	1	+
chrX	8794300	8794400	N	1	+
chrX	8794500	8794600	N	1	+
chrX	8795650	8795750	N	1	+
chrX	8796500	8796600	N	1	+
chrX	8796950	8797050	N	1	+
chrX	8799450	8799550	N	1	+
chrX	8800450	8800550	N	1	+
chrX	8802700	8802800	N	1	+
chrX	8803200	8803300	N	1	+
chrX	8808500	8808600	N	1	+
chrX	8810850	8810950	N	1	+
chrX	8811200	8811300	N	1	+
chrX	8811300	8811400	N	1	+
chrX	8815300	8815400	N	1	+
chrX	8816050	8816150	N	1	+
chrX	8817300	8817400	N	1	+
chrX	8818650	8818750	N	1	+
chrX	8821900	8822000	N	1	+
chrX	8822600	8822700	N	1	+
chrX	8823250	8823350	N	1	+
chrX	8823600	8823700	N	1	+
chrX	8823750	8823850	N	1	+
chrX	8823900	8824000	N	1	+
chrX	8824300	8824400	N	1	+
chrX	8826400	8826500	N	1	+
chrX	8826650	8826750	N	1	+
chrX	8826900	8827000	N	1	+
chrX	8827050	8827150	N	1	+
chrX	8828250	8828350	N	1	+
chrX	8830500	8830600	N	1	+
chrX	8830800	8830900	N	1	+
chrX	8833800	8833900	N	1	+
chrX	8835200	8835300	N	1	+
chrX	8837050	8837150	N	1	+
chrX	8837150	8837250	N	1	+
chrX	8838650	8838750	N	1	+
chrX	8839400	8839500	N	1	+
chrX	8840250	8840350	N	1	+
chrX	8841300	8841400	N	1	+
chrX	8842600	8842700	N	1	+
chrX	8843000	8843100	N	1	+
chrX	8843500	8843600	N	1	+
chrX	8845100	8845200	N	1	+
chrX	8845350	8845450	N	1	+
chrX	8845750	8845850	N	1	+
chrX	8845950	8846050	N	1	+
chrX	8846500	8846600	N	1	+
chrX	8849750	8849850	N	1	+
chrX	8850000	8850100	N	1	+
chrX	8850100	8850200	N	1	+
chrX	8851000	8851100	N	1	+
chrX	8851850	8851950	N	1	+
chrX	8853100	8853200	N	1	+
chrX	8853500	8853600	N	1	+
chrX	8854650	8854750	N	1	+
chrX	8857800	8857900	N	1	+
chrX	8860250	8860350	N	1	+
chrX	8861750	8861850	N	1	+
chrX	8861950	8862050	N	1	+
chrX	8862050	8862150	N	1	+
chrX	8863250	8863350	N	1	+
chrX	8863450	8863550	N	1	+
chrX	8865100	8865200	N	1	+
chrX	8865200	8865300	N	1	+
chrX	8867800	8867900	N	1	+
chrX	8867900	8868000	N	1	+
chrX	8868700	8868800	N	1	+
chrX	8868950	8869050	N	1	+
chrX	8869700	8869800	N	1	+
chrX	8869800	8869900	N	1	+
chrX	8869950	8870050	N	1	+
chrX	8874400	8874500	N	1	+
chrX	8875050	8875150	N	1	+
chrX	8875950	8876050	N	1	+
chrX	8878250	8878350	N	1	+
chrX	8879650	8879750	N	1	+
chrX	8881450	8881550	N	1	+
chrX	8881550	8881650	N	1	+
chrX	8882600	8882700	N	1	+
chrX	8886750	8886850	N	1	+
chrX	8887500	8887600	N	1	+
chrX	8888500	8888600	N	1	+
chrX	8889100	8889200	N	1	+
chrX	8889800	8889900	N	1	+
chrX	8890800	8890900	N	1	+
chrX	8891150	8891250	N	1	+
chrX	8899000	8899100	N	1	+
chrX	8899400	8899500	N	1	+
chrX	8899500	8899600	N	1	+
chrX	8900950	8901050	N	1	+
chrX	8902550	8902650	N	1	+
chrX	8910000	8910100	N	1	+
chrX	8913150	8913250	N	1	+
chrX	8918200	8918300	N	1	+
chrX	8944400	8944500	N	1	+
chrX	8952750	8952850	N	1	+
chrX	9014100	9014200	N	1	+
chrX	9033050	9033150	N	1	+
chrX	9033150	9033250	N	1	+
chrX	9038050	9038150	N	1	+
chrX	9038150	9038250	N	1	+
chrX	9040150	9040250	N	1	+
chrX	9044700	9044800	N	1	+
chrX	9044850	9044950	N	1	+
chrX	9045200	9045300	N	1	+
chrX	9045750	9045850	N	1	+
chrX	9047300	9047400	N	1	+
chrX	9048000	9048100	N	1	+
chrX	9049600	9049700	N	1	+
chrX	9050600	9050700	N	1	+
chrX	9050700	9050800	N	1	+
chrX	9050800	9050900	N	1	+
chrX	9051050	9051150	N	1	+
chrX	9051250	9051350	N	1	+
chrX	9051650	9051750	N	1	+
chrX	9051850	9051950	N	1	+
chrX	9061450	9061550	N	1	+
chrX	9066850	9066950	N	1	+
chrX	9067300	9067400	N	1	+
chrX	9087650	9087750	N	1	+
chrX	9096800	9096900	N	1	+
chrX	9096950	9097050	N	1	+
chrX	9097400	9097500	N	1	+
chrX	9098200	9098300	N	1	+
chrX	9107150	9107250	N	1	+
chrX	9140450	9140550	N	1	+
chrX	9239650	9239750	N	1	+
chrX	9239850	9239950	N	1	+
chrX	9239950	9240050	N	1	+
chrX	9240050	9240150	N	1	+
chrX	9240200	9240300	N	1	+
chrX	9277550	9277650	N	1	+
chrX	9279850	9279950	N	1	+
chrX	9280000	9280100	N	1	+
chrX	9280700	9280800	N	1	+
chrX	9291400	9291500	N	1	+
chrX	9291800	9291900	N	1	+
chrX	9292200	9292300	N	1	+
chrX	9294800	9294900	N	1	+
chrX	9304000	9304100	N	1	+
chrX	9309500	9309600	N	1	+
chrX	9309650	9309750	N	1	+
chrX	9311100	9311200	N	1	+
chrX	9313400	9313500	N	1	+
chrX	9314100	9314200	N	1	+
chrX	9317100	9317200	N	1	+
chrX	9322600	9322700	N	1	+
chrX	9324500	9324600	N	1	+
chrX	9325150	9325250	N	1	+
chrX	9329750	9329850	N	1	+
chrX	9334100	9334200	N	1	+
chrX	9343800	9343900	N	1	+
chrX	9354750	9354850	N	1	+
chrX	9355150	9355250	N	1	+
chrX	9355500	9355600	N	1	+
chrX	9359000	9359100	N	1	+
chrX	9360600	9360700	N	1	+
chrX	9360800	9360900	N	1	+
chrX	9364750	9364850	N	1	+
chrX	9366100	9366200	N	1	+
chrX	9371850	9371950	N	1	+
chrX	9374900	9375000	N	1	+
chrX	9376650	9376750	N	1	+
chrX	9376900	9377000	N	1	+
chrX	9378850	9378950	N	1	+
chrX	9379350	9379450	N	1	+
chrX	9381750	9381850	N	1	+
chrX	9384650	9384750	N	1	+
chrX	9385900	9386000	N	1	+
chrX	9389700	9389800	N	1	+
chrX	9390000	9390100	N	1	+
chrX	9398000	9398100	N	1	+
chrX	9406700	9406800	N	1	+
chrX	9408300	9408400	N	1	+
chrX	9409200	9409300	N	1	+
chrX	9410950	9411050	N	1	+
chrX	9414150	9414250	N	1	+
chrX	9419100	9419200	N	1	+
chrX	9422050	9422150	N	1	+
chrX	9423400	9423500	N	1	+
chrX	9425400	9425500	N	1	+
chrX	9427650	9427750	N	1	+
chrX	9431150	9431250	N	1	+
chrX	9435150	9435250	N	1	+
chrX	9445750	9445850	N	1	+
chrX	9451500	9451600	N	1	+
chrX	9451750	9451850	N	1	+
chrX	9488600	9488700	N	1	+
chrX	9489950	9490050	N	1	+
chrX	9514950	9515050	N	1	+
chrX	9520100	9520200	N	1	+
chrX	9524600	9524700	N	1	+
chrX	9533150	9533250	N	1	+
chrX	9542950	9543050	N	1	+
chrX	9572500	9572600	N	1	+
chrX	9576050	9576150	N	1	+
chrX	9581950	9582050	N	1	+
chrX	9583700	9583800	N	1	+
chrX	9606750	9606850	N	1	+
chrX	9643350	9643450	N	1	+
chrX	9683400	9683500	N	1	+
chrX	9685450	9685550	N	1	+
chrX	9687800	9687900	N	1	+
chrX	9693300	9693400	N	1	+
chrX	9705450	9705550	N	1	+
chrX	9773450	9773550	N	1	+
chrX	9793750	9793850	N	1	+
chrX	9826400	9826500	N	1	+
chrX	9873300	9873400	N	1	+
chrX	9874050	9874150	N	1	+
chrX	9876150	9876250	N	1	+
chrX	9937750	9937850	N	1	+
chrX	9957900	9958000	N	1	+
chrX	10062300	10062400	N	1	+
chrX	10062400	10062500	N	1	+
chrX	10062600	10062700	N	1	+
chrX	10062900	10063000	N	1	+
chrX	10063750	10063850	N	1	+
chrX	10063850	10063950	N	1	+
chrX	10063950	10064050	N	1	+
chrX	10064500	10064600	N	1	+
chrX	10064650	10064750	N	1	+
chrX	10064750	10064850	N	1	+
chrX	10065200	10065300	N	1	+
chrX	10065350	10065450	N	1	+
chrX	10066000	10066100	N	1	+
chrX	10066450	10066550	N	1	+
chrX	10066600	10066700	N	1	+
chrX	10066700	10066800	N	1	+
chrX	10067000	10067100	N	1	+
chrX	10067600	10067700	N	1	+
chrX	10067900	10068000	N	1	+
chrX	10068850	10068950	N	1	+
chrX	10069050	10069150	N	1	+
chrX	10069400	10069500	N	1	+
chrX	10069500	10069600	N	1	+
chrX	10069950	10070050	N	1	+
chrX	10070350	10070450	N	1	+
chrX	10071150	10071250	N	1	+
chrX	10071550	10071650	N	1	+
chrX	10071650	10071750	N	1	+
chrX	10071900	10072000	N	1	+
chrX	10072000	10072100	N	1	+
chrX	10072250	10072350	N	1	+
chrX	10072350	10072450	N	1	+
chrX	10072600	10072700	N	1	+
chrX	10072700	10072800	N	1	+
chrX	10073200	10073300	N	1	+
chrX	10073400	10073500	N	1	+
chrX	10073850	10073950	N	1	+
chrX	10074650	10074750	N	1	+
chrX	10074900	10075000	N	1	+
chrX	10075000	10075100	N	1	+
chrX	10075150	10075250	N	1	+
chrX	10075400	10075500	N	1	+
chrX	10075700	10075800	N	1	+
chrX	10076150	10076250	N	1	+
chrX	10076500	10076600	N	1	+
chrX	10076600	10076700	N	1	+
chrX	10076700	10076800	N	1	+
chrX	10077500	10077600	N	1	+
chrX	10077900	10078000	N	1	+
chrX	10078000	10078100	N	1	+
chrX	10078300	10078400	N	1	+
chrX	10079150	10079250	N	1	+
chrX	10079700	10079800	N	1	+
chrX	10080200	10080300	N	1	+
chrX	10080300	10080400	N	1	+
chrX	10081450	10081550	N	1	+
chrX	10081550	10081650	N	1	+
chrX	10081800	10081900	N	1	+
chrX	10081900	10082000	N	1	+
chrX	10082150	10082250	N	1	+
chrX	10082650	10082750	N	1	+
chrX	10082750	10082850	N	1	+
chrX	10083450	10083550	N	1	+
chrX	10083700	10083800	N	1	+
chrX	10084050	10084150	N	1	+
chrX	10084250	10084350	N	1	+
chrX	10084450	10084550	N	1	+
chrX	10084900	10085000	N	1	+
chrX	10085000	10085100	N	1	+
chrX	10085200	10085300	N	1	+
chrX	10085400	10085500	N	1	+
chrX	10085550	10085650	N	1	+
chrX	10086200	10086300	N	1	+
chrX	10086350	10086450	N	1	+
chrX	10086650	10086750	N	1	+
chrX	10087150	10087250	N	1	+
chrX	10087700	10087800	N	1	+
chrX	10087900	10088000	N	1	+
chrX	10089250	10089350	N	1	+
chrX	10089350	10089450	N	1	+
chrX	10090200	10090300	N	1	+
chrX	10090650	10090750	N	1	+
chrX	10091250	10091350	N	1	+
chrX	10091700	10091800	N	1	+
chrX	10092100	10092200	N	1	+
chrX	10092200	10092300	N	1	+
chrX	10092600	10092700	N	1	+
chrX	10092900	10093000	N	1	+
chrX	10093650	10093750	N	1	+
chrX	10094200	10094300	N	1	+
chrX	10094600	10094700	N	1	+
chrX	10094750	10094850	N	1	+
chrX	10095200	10095300	N	1	+
chrX	10095500	10095600	N	1	+
chrX	10096550	10096650	N	1	+
chrX	10097800	10097900	N	1	+
chrX	10098150	10098250	N	1	+
chrX	10098400	10098500	N	1	+
chrX	10098900	10099000	N	1	+
chrX	10099900	10100000	N	1	+
chrX	10100050	10100150	N	1	+
chrX	10100150	10100250	N	1	+
chrX	10100400	10100500	N	1	+
chrX	10100500	10100600	N	1	+
chrX	10100600	10100700	N	1	+
chrX	10100750	10100850	N	1	+
chrX	10101050	10101150	N	1	+
chrX	10101200	10101300	N	1	+
chrX	10101350	10101450	N	1	+
chrX	10101850	10101950	N	1	+
chrX	10109700	10109800	N	1	+
chrX	10110200	10110300	N	1	+
chrX	10112350	10112450	N	1	+
chrX	10112750	10112850	N	1	+
chrX	10113150	10113250	N	1	+
chrX	10113400	10113500	N	1	+
chrX	10113550	10113650	N	1	+
chrX	10113850	10113950	N	1	+
chrX	10114800	10114900	N	1	+
chrX	10115200	10115300	N	1	+
chrX	10115950	10116050	N	1	+
chrX	10116050	10116150	N	1	+
chrX	10117100	10117200	N	1	+
chrX	10117750	10117850	N	1	+
chrX	10119250	10119350	N	1	+
chrX	10120350	10120450	N	1	+
chrX	10120600	10120700	N	1	+
chrX	10121500	10121600	N	1	+
chrX	10121750	10121850	N	1	+
chrX	10122300	10122400	N	1	+
chrX	10123150	10123250	N	1	+
chrX	10123600	10123700	N	1	+
chrX	10123850	10123950	N	1	+
chrX	10124050	10124150	N	1	+
chrX	10124750	10124850	N	1	+
chrX	10125050	10125150	N	1	+
chrX	10125150	10125250	N	1	+
chrX	10125250	10125350	N	1	+
chrX	10125350	10125450	N	1	+
chrX	10126050	10126150	N	1	+
chrX	10126250	10126350	N	1	+
chrX	10126700	10126800	N	1	+
chrX	10127150	10127250	N	1	+
chrX	10127450	10127550	N	1	+
chrX	10128350	10128450	N	1	+
chrX	10129350	10129450	N	1	+
chrX	10129650	10129750	N	1	+
chrX	10129750	10129850	N	1	+
chrX	10130850	10130950	N	1	+
chrX	10130950	10131050	N	1	+
chrX	10131400	10131500	N	1	+
chrX	10131800	10131900	N	1	+
chrX	10132950	10133050	N	1	+
chrX	10133750	10133850	N	1	+
chrX	10134300	10134400	N	1	+
chrX	10134550	10134650	N	1	+
chrX	10134850	10134950	N	1	+
chrX	10135300	10135400	N	1	+
chrX	10135450	10135550	N	1	+
chrX	10135600	10135700	N	1	+
chrX	10135700	10135800	N	1	+
chrX	10135850	10135950	N	1	+
chrX	10136050	10136150	N	1	+
chrX	10136250	10136350	N	1	+
chrX	10136350	10136450	N	1	+
chrX	10136450	10136550	N	1	+
chrX	10136850	10136950	N	1	+
chrX	10137200	10137300	N	1	+
chrX	10138750	10138850	N	1	+
chrX	10139100	10139200	N	1	+
chrX	10139200	10139300	N	1	+
chrX	10140250	10140350	N	1	+
chrX	10140350	10140450	N	1	+
chrX	10142050	10142150	N	1	+
chrX	10142500	10142600	N	1	+
chrX	10142750	10142850	N	1	+
chrX	10143150	10143250	N	1	+
chrX	10143250	10143350	N	1	+
chrX	10144750	10144850	N	1	+
chrX	10145300	10145400	N	1	+
chrX	10145500	10145600	N	1	+
chrX	10145900	10146000	N	1	+
chrX	10146650	10146750	N	1	+
chrX	10147250	10147350	N	1	+
chrX	10149100	10149200	N	1	+
chrX	10149350	10149450	N	1	+
chrX	10150600	10150700	N	1	+
chrX	10150750	10150850	N	1	+
chrX	10150850	10150950	N	1	+
chrX	10151500	10151600	N	1	+
chrX	10152200	10152300	N	1	+
chrX	10152300	10152400	N	1	+
chrX	10152800	10152900	N	1	+
chrX	10153200	10153300	N	1	+
chrX	10154050	10154150	N	1	+
chrX	10154650	10154750	N	1	+
chrX	10155900	10156000	N	1	+
chrX	10156450	10156550	N	1	+
chrX	10156550	10156650	N	1	+
chrX	10156650	10156750	N	1	+
chrX	10158400	10158500	N	1	+
chrX	10159250	10159350	N	1	+
chrX	10160250	10160350	N	1	+
chrX	10160350	10160450	N	1	+
chrX	10160450	10160550	N	1	+
chrX	10161200	10161300	N	1	+
chrX	10161400	10161500	N	1	+
chrX	10161550	10161650	N	1	+
chrX	10162300	10162400	N	1	+
chrX	10162650	10162750	N	1	+
chrX	10162750	10162850	N	1	+
chrX	10163600	10163700	N	1	+
chrX	10164700	10164800	N	1	+
chrX	10164850	10164950	N	1	+
chrX	10165350	10165450	N	1	+
chrX	10166150	10166250	N	1	+
chrX	10166250	10166350	N	1	+
chrX	10166600	10166700	N	1	+
chrX	10166800	10166900	N	1	+
chrX	10167300	10167400	N	1	+
chrX	10167650	10167750	N	1	+
chrX	10168550	10168650	N	1	+
chrX	10168650	10168750	N	1	+
chrX	10168950	10169050	N	1	+
chrX	10169200	10169300	N	1	+
chrX	10169900	10170000	N	1	+
chrX	10170100	10170200	N	1	+
chrX	10171200	10171300	N	1	+
chrX	10173000	10173100	N	1	+
chrX	10173600	10173700	N	1	+
chrX	10173900	10174000	N	1	+
chrX	10174400	10174500	N	1	+
chrX	10175400	10175500	N	1	+
chrX	10176550	10176650	N	1	+
chrX	10176950	10177050	N	1	+
chrX	10178300	10178400	N	1	+
chrX	10178550	10178650	N	1	+
chrX	10179450	10179550	N	1	+
chrX	10180350	10180450	N	1	+
chrX	10180450	10180550	N	1	+
chrX	10180550	10180650	N	1	+
chrX	10181900	10182000	N	1	+
chrX	10182150	10182250	N	1	+
chrX	10186300	10186400	N	1	+
chrX	10186950	10187050	N	1	+
chrX	10188050	10188150	N	1	+
chrX	10237700	10237800	N	1	+
chrX	10279300	10279400	N	1	+
chrX	10284200	10284300	N	1	+
chrX	10286050	10286150	N	1	+
chrX	10291400	10291500	N	1	+
chrX	10291600	10291700	N	1	+
chrX	10291800	10291900	N	1	+
chrX	10292050	10292150	N	1	+
chrX	10293900	10294000	N	1	+
chrX	10294350	10294450	N	1	+
chrX	10298900	10299000	N	1	+
chrX	10299050	10299150	N	1	+
chrX	10299200	10299300	N	1	+
chrX	10299450	10299550	N	1	+
chrX	10299600	10299700	N	1	+
chrX	10299750	10299850	N	1	+
chrX	10299850	10299950	N	1	+
chrX	10300050	10300150	N	1	+
chrX	10300250	10300350	N	1	+
chrX	10300350	10300450	N	1	+
chrX	10300700	10300800	N	1	+
chrX	10300850	10300950	N	1	+
chrX	10301100	10301200	N	1	+
chrX	10301450	10301550	N	1	+
chrX	10301750	10301850	N	1	+
chrX	10302200	10302300	N	1	+
chrX	10302950	10303050	N	1	+
chrX	10303050	10303150	N	1	+
chrX	10303250	10303350	N	1	+
chrX	10304400	10304500	N	1	+
chrX	10309700	10309800	N	1	+
chrX	10312050	10312150	N	1	+
chrX	10312650	10312750	N	1	+
chrX	10313900	10314000	N	1	+
chrX	10331400	10331500	N	1	+
chrX	10341250	10341350	N	1	+
chrX	10348250	10348350	N	1	+
chrX	10354650	10354750	N	1	+
chrX	10362100	10362200	N	1	+
chrX	10364150	10364250	N	1	+
chrX	10364250	10364350	N	1	+
chrX	10364400	10364500	N	1	+
chrX	10411300	10411400	N	1	+
chrX	10434400	10434500	N	1	+
chrX	10434500	10434600	N	1	+
chrX	10434750	10434850	N	1	+
chrX	10435100	10435200	N	1	+
chrX	10435300	10435400	N	1	+
chrX	10435400	10435500	N	1	+
chrX	10438200	10438300	N	1	+
chrX	10445600	10445700	N	1	+
chrX	10448950	10449050	N	1	+
chrX	10449250	10449350	N	1	+
chrX	10449650	10449750	N	1	+
chrX	10464200	10464300	N	1	+
chrX	10464300	10464400	N	1	+
chrX	10464550	10464650	N	1	+
chrX	10464650	10464750	N	1	+
chrX	10464750	10464850	N	1	+
chrX	10485750	10485850	N	1	+
chrX	10502800	10502900	N	1	+
chrX	10526100	10526200	N	1	+
chrX	10585000	10585100	N	1	+
chrX	10653900	10654000	N	1	+
chrX	10654150	10654250	N	1	+
chrX	10654350	10654450	N	1	+
chrX	10659150	10659250	N	1	+
chrX	10728650	10728750	N	1	+
chrX	10790200	10790300	N	1	+
chrX	10819300	10819400	N	1	+
chrX	10831500	10831600	N	1	+
chrX	10832000	10832100	N	1	+
chrX	11147050	11147150	N	1	+
chrX	11216900	11217000	N	1	+
chrX	11241150	11241250	N	1	+
chrX	11241400	11241500	N	1	+
chrX	11242450	11242550	N	1	+
chrX	11242550	11242650	N	1	+
chrX	11242650	11242750	N	1	+
chrX	11242800	11242900	N	1	+
chrX	11243100	11243200	N	1	+
chrX	11243250	11243350	N	1	+
chrX	11243400	11243500	N	1	+
chrX	11243500	11243600	N	1	+
chrX	11243600	11243700	N	1	+
chrX	11243700	11243800	N	1	+
chrX	11243900	11244000	N	1	+
chrX	11245300	11245400	N	1	+
chrX	11245950	11246050	N	1	+
chrX	11247450	11247550	N	1	+
chrX	11249500	11249600	N	1	+
chrX	11295550	11295650	N	1	+
chrX	11295750	11295850	N	1	+
chrX	11296300	11296400	N	1	+
chrX	11296400	11296500	N	1	+
chrX	11296500	11296600	N	1	+
chrX	11296600	11296700	N	1	+
chrX	11296850	11296950	N	1	+
chrX	11297000	11297100	N	1	+
chrX	11297100	11297200	N	1	+
chrX	11330150	11330250	N	1	+
chrX	11337200	11337300	N	1	+
chrX	11375750	11375850	N	1	+
chrX	11375950	11376050	N	1	+
chrX	11376100	11376200	N	1	+
chrX	11376250	11376350	N	1	+
chrX	11377400	11377500	N	1	+
chrX	11377550	11377650	N	1	+
chrX	11379000	11379100	N	1	+
chrX	11379200	11379300	N	1	+
chrX	11379300	11379400	N	1	+
chrX	11384900	11385000	N	1	+
chrX	11385050	11385150	N	1	+
chrX	11385350	11385450	N	1	+
chrX	11385450	11385550	N	1	+
chrX	11385850	11385950	N	1	+
chrX	11415900	11416000	N	1	+
chrX	11416000	11416100	N	1	+
chrX	11416300	11416400	N	1	+
chrX	11416400	11416500	N	1	+
chrX	11432950	11433050	N	1	+
chrX	11458250	11458350	N	1	+
chrX	11458350	11458450	N	1	+
chrX	11516650	11516750	N	1	+
chrX	11541700	11541800	N	1	+
chrX	11576400	11576500	N	1	+
chrX	11576500	11576600	N	1	+
chrX	11580400	11580500	N	1	+
chrX	11580700	11580800	N	1	+
chrX	11583600	11583700	N	1	+
chrX	11583700	11583800	N	1	+
chrX	11583850	11583950	N	1	+
chrX	11584200	11584300	N	1	+
chrX	11584600	11584700	N	1	+
chrX	11584900	11585000	N	1	+
